Year,Month,Day,Precip,Tmax,Tmin
1959,12,21,0,19,8
1959,12,22,0.15,21,9
1959,12,23,0.02,14,3
1959,12,24,0,15,2
1959,12,25,0,28,9
1959,12,26,0,34,27
1959,12,27,0.11,39,31
1959,12,28,0.24,42,29
1959,12,29,0.83,35,29
1959,12,30,0.18,33,24
1959,12,31,0.03,30,22
1960,1,1,0.01,28,24
1960,1,2,0,33,17
1960,1,3,0.29,41,26
1960,1,4,0.01,38,28
1960,1,5,0,30,18
1960,1,6,0,30,14
1960,1,7,0,35,16
1960,1,8,0,38,20
1960,1,9,0.02,40,10
1960,1,10,0,27,9
1960,1,11,0.03,31,15
1960,1,12,0,24,5
1960,1,13,0.9,33,15
1960,1,14,0.06,33,16
1960,1,15,0.01,35,19
1960,1,16,0.02,39,21
1960,1,17,0,29,23
1960,1,18,0,31,23
1960,1,19,0.1,33,23
1960,1,20,0.05,33,21
1960,1,21,0,26,20
1960,1,22,0,25,20
1960,1,23,0.05,25,20
1960,1,24,0.03,29,19
1960,1,25,0,31,7
1960,1,26,0,32,9
1960,1,27,0,31,21
1960,1,28,0.17,39,30
1960,1,29,0,37,30
1960,1,30,0,31,20
1960,1,31,0,36,19
1960,2,1,0,36,20
1960,2,2,0.06,34,16
1960,2,3,0.04,17,10
1960,2,4,0,26,10
1960,2,5,0,43,11
1960,2,6,0.21,43,34
1960,2,7,0,43,31
1960,2,8,0.01,33,19
1960,2,9,0.05,34,20
1960,2,10,0.01,40,31
1960,2,11,0.62,52,42
1960,2,12,0,58,23
1960,2,13,0,26,12
1960,2,14,0.66,20,10
1960,2,15,0.23,18,9
1960,2,16,0,30,15
1960,2,17,0,40,27
1960,2,18,0,40,29
1960,2,19,1.01,47,32
1960,2,20,0.45,31,24
1960,2,21,0,28,23
1960,2,22,0,31,14
1960,2,23,0.02,31,17
1960,2,24,0,28,18
1960,2,25,0,31,8
1960,2,26,0.19,37,14
1960,2,27,0,38,25
1960,2,28,0,32,20
1960,2,29,0.09,32,19
1960,3,1,0,26,14
1960,3,2,0.01,24,12
1960,3,3,0,26,9
1960,3,4,0.42,18,10
1960,3,5,0.16,22,14
1960,3,6,0.06,22,15
1960,3,7,0,24,-9
1960,3,8,0.06,23,-4
1960,3,9,0,22,-8
1960,3,10,0,28,0
1960,3,11,0,22,-10
1960,3,12,0,21,-10
1960,3,13,0,24,-2
1960,3,14,0,31,1
1960,3,15,0,32,0
1960,3,16,0,32,3
1960,3,17,0.1,35,12
1960,3,18,0,37,27
1960,3,19,0.03,40,23
1960,3,20,0,37,18
1960,3,21,0.08,38,22
1960,3,22,0.03,29,16
1960,3,23,0.06,35,17
1960,3,24,0,30,18
1960,3,25,0.05,36,12
1960,3,26,0,19,-4
1960,3,27,0,37,12
1960,3,28,0,52,29
1960,3,29,0,43,32
1960,3,30,0.09,59,38
1960,3,31,0.12,57,47
1960,4,1,0.63,53,34
1960,4,2,0,40,34
1960,4,3,0,57,36
1960,4,4,0.37,50,41
1960,4,5,0.35,59,35
1960,4,6,0.01,41,25
1960,4,7,0.01,38,28
1960,4,8,0.03,44,32
1960,4,9,0.32,43,29
1960,4,10,0.08,40,29
1960,4,11,0,38,26
1960,4,12,0,54,33
1960,4,13,0,58,30
1960,4,14,0,60,41
1960,4,15,0.03,81,54
1960,4,16,0.17,59,52
1960,4,17,0,74,55
1960,4,18,0.05,80,54
1960,4,19,0,55,27
1960,4,20,0,52,29
1960,4,21,0,71,47
1960,4,22,0.24,75,51
1960,4,23,0,71,49
1960,4,24,0,80,56
1960,4,25,0,85,62
1960,4,26,0,71,43
1960,4,27,0.53,53,38
1960,4,28,0,56,33
1960,4,29,0,54,29
1960,4,30,0,68,38
1960,5,1,0.07,62,50
1960,5,2,0.04,50,29
1960,5,3,0,63,38
1960,5,4,0,72,47
1960,5,5,0,74,46
1960,5,6,0,76,55
1960,5,7,0,78,56
1960,5,8,0,72,57
1960,5,9,0.74,67,42
1960,5,10,0.37,49,37
1960,5,11,0.32,50,44
1960,5,12,0.13,56,42
1960,5,13,0.67,53,44
1960,5,14,0.35,56,44
1960,5,15,0.09,50,38
1960,5,16,0.03,68,45
1960,5,17,0,72,46
1960,5,18,0.3,73,50
1960,5,19,0.01,67,43
1960,5,20,0,79,54
1960,5,21,0.11,69,61
1960,5,22,0,75,59
1960,5,23,0.08,67,53
1960,5,24,0.32,58,49
1960,5,25,0.59,61,47
1960,5,26,0,67,49
1960,5,27,0,76,49
1960,5,28,0,78,54
1960,5,29,0.05,73,52
1960,5,30,0.02,64,52
1960,5,31,0.21,67,57
1960,6,1,0.68,65,56
1960,6,2,0,73,45
1960,6,3,0.05,79,57
1960,6,4,0,82,52
1960,6,5,0.03,84,65
1960,6,6,0.14,81,49
1960,6,7,0,69,43
1960,6,8,0,68,38
1960,6,9,0,69,35
1960,6,10,0,69,40
1960,6,11,0,74,45
1960,6,12,0.55,79,56
1960,6,13,0.49,63,49
1960,6,14,0.11,78,55
1960,6,15,0.89,65,60
1960,6,16,0.07,74,55
1960,6,17,0,82,62
1960,6,18,0.07,85,55
1960,6,19,0,65,42
1960,6,20,0.31,79,49
1960,6,21,0,69,45
1960,6,22,0,77,48
1960,6,23,0,68,58
1960,6,24,0.12,82,62
1960,6,25,0.07,80,57
1960,6,26,0,75,50
1960,6,27,0,82,51
1960,6,28,0,85,62
1960,6,29,0,84,64
1960,6,30,0.73,80,61
1960,7,1,0,80,59
1960,7,2,0,71,56
1960,7,3,0,79,59
1960,7,4,0.11,82,48
1960,7,5,0,70,48
1960,7,6,0,79,46
1960,7,7,0,73,44
1960,7,8,0,74,45
1960,7,9,0,79,57
1960,7,10,0,0.01,0
1960,7,11,0,84,56
1960,7,12,0,83,55
1960,7,13,0,87,58
1960,7,14,0.46,86,62
1960,7,15,0.17,63,45
1960,7,16,0,76,48
1960,7,17,0,79,52
1960,7,18,0.13,81,59
1960,7,19,0.03,82,64
1960,7,20,0.13,81,60
1960,7,21,0,73,47
1960,7,22,0.04,76,57
1960,7,23,0.1,88,61
1960,7,24,0,82,52
1960,7,25,0,76,46
1960,7,26,0,80,56
1960,7,27,0,78,65
1960,7,28,0.01,82,56
1960,7,29,0,86,57
1960,7,30,0,86,56
1960,7,31,0.35,79,58
1960,8,1,0,75,47
1960,8,2,0,82,53
1960,8,3,0.1,84,67
1960,8,4,0.61,73,59
1960,8,5,0.09,80,60
1960,8,6,0,78,49
1960,8,7,0,79,54
1960,8,8,0,82,59
1960,8,9,0,83,53
1960,8,10,0.33,78,58
1960,8,11,0,67,58
1960,8,12,0,77,49
1960,8,13,0,78,54
1960,8,14,0,78,65
1960,8,15,0,80,61
1960,8,16,0.02,78,49
1960,8,17,0,77,54
1960,8,18,0,82,52
1960,8,19,0,85,54
1960,8,20,0.8,73,59
1960,8,21,0.03,77,61
1960,8,22,0,82,64
1960,8,23,0,80,60
1960,8,24,0.03,71,48
1960,8,25,0,70,40
1960,8,26,0,73,46
1960,8,27,0,80,51
1960,8,28,0,82,49
1960,8,29,0,88,54
1960,8,30,0.4,88,68
1960,8,31,0,81,59
1960,9,1,0,84,61
1960,9,2,0.01,87,53
1960,9,3,0,74,39
1960,9,4,0,71,42
1960,9,5,0.51,74,55
1960,9,6,0,76,42
1960,9,7,0,78,44
1960,9,8,0,86,63
1960,9,9,0,89,62
1960,9,10,1.13,85,56
1960,9,11,0.1,70,50
1960,9,12,1.04,58,53
1960,9,13,0.52,58,50
1960,9,14,0.36,64,45
1960,9,15,0,68,48
1960,9,16,0.03,75,52
1960,9,17,0,70,52
1960,9,18,0,65,57
1960,9,19,0,67,55
1960,9,20,0.01,68,56
1960,9,21,0,75,59
1960,9,22,0,70,48
1960,9,23,0,72,55
1960,9,24,0,75,55
1960,9,25,0,77,56
1960,9,26,0,71,50
1960,9,27,0,74,48
1960,9,28,0,69,50
1960,9,29,0,72,57
1960,9,30,0.05,65,54
1960,10,1,0.27,71,36
1960,10,2,0,54,33
1960,10,3,0,61,41
1960,10,4,0,62,33
1960,10,5,0,59,32
1960,10,6,0.04,65,36
1960,10,7,0.17,63,42
1960,10,8,0,58,32
1960,10,9,0,67,34
1960,10,10,0,69,36
1960,10,11,0,69,38
1960,10,12,0,69,34
1960,10,13,0,62,33
1960,10,14,0,69,35
1960,10,15,0,80,53
1960,10,16,0,73,53
1960,10,17,0,58,34
1960,10,18,0,69,34
1960,10,19,0,56,32
1960,10,20,0.95,49,42
1960,10,21,0.16,44,34
1960,10,22,0,47,34
1960,10,23,0,54,38
1960,10,24,0.15,50,35
1960,10,25,0.4,43,32
1960,10,26,0.02,42,30
1960,10,27,0,52,33
1960,10,28,0,55,35
1960,10,29,0,62,36
1960,10,30,0,62,30
1960,10,31,0,63,31
1960,11,1,0.26,53,45
1960,11,2,0,60,38
1960,11,3,0,54,39
1960,11,4,0,45,39
1960,11,5,0,53,38
1960,11,6,0,48,32
1960,11,7,0.05,40,27
1960,11,8,0,35,22
1960,11,9,0.08,44,30
1960,11,10,0.1,49,36
1960,11,11,0,48,30
1960,11,12,0,40,28
1960,11,13,0,44,29
1960,11,14,0,48,31
1960,11,15,0.02,63,35
1960,11,16,0,64,52
1960,11,17,0.01,64,40
1960,11,18,0,53,27
1960,11,19,0,52,28
1960,11,20,0,48,26
1960,11,21,0,47,24
1960,11,22,0,53,26
1960,11,23,0.15,59,38
1960,11,24,0,44,20
1960,11,25,0,44,24
1960,11,26,0,52,26
1960,11,27,0,58,36
1960,11,28,0.02,58,48
1960,11,29,0.03,62,46
1960,11,30,0,57,22
1960,12,1,0.03,32,22
1960,12,2,0.01,26,16
1960,12,3,0,39,17
1960,12,4,0,43,19
1960,12,5,0,45,21
1960,12,6,0,58,40
1960,12,7,0,63,32
1960,12,8,0.04,33,23
1960,12,9,0,26,9
1960,12,10,0,29,11
1960,12,11,0.02,30,-3
1960,12,12,0.14,16,-2
1960,12,13,0.01,10,2
1960,12,14,0,16,6
1960,12,15,0,25,16
1960,12,16,0.04,37,20
1960,12,17,0,34,17
1960,12,18,0,28,18
1960,12,19,0,30,20
1960,12,20,0,29,3
1960,12,21,0.1,28,4
1960,12,22,0,31,8
1960,12,23,0,18,3
1960,12,24,0,15,-9
1960,12,25,0,24,-1
1960,12,26,0.01,39,22
1960,12,27,0,43,12
1960,12,28,0,17,-11
1960,12,29,0,19,-8
1960,12,30,0.03,30,16
1960,12,31,0,36,20
1961,1,1,0.85,37,20
1961,1,2,0.37,32,18
1961,1,3,0.01,29,16
1961,1,4,0,31,16
1961,1,5,0,25,7
1961,1,6,0,33,10
1961,1,7,0,45,23
1961,1,8,0,48,29
1961,1,9,0.02,32,11
1961,1,10,0,17,2
1961,1,11,0,28,3
1961,1,12,0,45,20
1961,1,13,0,30,16
1961,1,14,0,42,28
1961,1,15,0,48,20
1961,1,16,0.11,27,20
1961,1,17,0,31,16
1961,1,18,0,42,18
1961,1,19,0,25,1
1961,1,20,0.15,13,4
1961,1,21,0.02,9,-6
1961,1,22,0,18,-5
1961,1,23,0,14,-1
1961,1,24,0,18,-10
1961,1,25,0.04,18,-3
1961,1,26,0,14,-1
1961,1,27,0.11,15,-1
1961,1,28,0.01,20,0
1961,1,29,0,19,3
1961,1,30,0,24,-6
1961,1,31,0,20,-2
1961,2,1,0.01,23,-11
1961,2,2,0,8,-25
1961,2,3,0,9,-22
1961,2,4,1.26,21,-4
1961,2,5,0.46,24,-1
1961,2,6,0,32,-2
1961,2,7,0,36,0
1961,2,8,0,32,-4
1961,2,9,0,40,2
1961,2,10,0.01,45,5
1961,2,11,0.02,37,-4
1961,2,12,0,28,-4
1961,2,13,0,30,16
1961,2,14,0.02,35,25
1961,2,15,0,40,28
1961,2,16,0.41,36,18
1961,2,17,0.01,27,7
1961,2,18,0.26,39,25
1961,2,19,0,50,38
1961,2,20,0,53,26
1961,2,21,0,33,13
1961,2,22,0,40,18
1961,2,23,0.03,51,30
1961,2,24,0.04,48,37
1961,2,25,0,59,45
1961,2,26,1.08,52,31
1961,2,27,0,40,28
1961,2,28,0,48,31
1961,3,1,0,39,19
1961,3,2,0,32,24
1961,3,3,0,46,28
1961,3,4,0,57,34
1961,3,5,0.06,52,36
1961,3,6,0.06,64,32
1961,3,7,0.15,54,34
1961,3,8,0,40,22
1961,3,9,0.26,32,25
1961,3,10,0.24,35,12
1961,3,11,0,20,8
1961,3,12,0.04,30,13
1961,3,13,0,38,15
1961,3,14,0.28,37,21
1961,3,15,0.02,38,33
1961,3,16,0,44,25
1961,3,17,0.02,28,8
1961,3,18,0,21,2
1961,3,19,0,40,11
1961,3,20,0.14,35,23
1961,3,21,0,38,14
1961,3,22,0,44,24
1961,3,23,0.32,43,32
1961,3,24,0.18,36,33
1961,3,25,0.25,40,31
1961,3,26,0,37,23
1961,3,27,0,49,32
1961,3,28,0.01,66,45
1961,3,29,0,69,34
1961,3,30,0.02,46,26
1961,3,31,0,33,18
1961,4,1,0.07,46,29
1961,4,2,0.02,38,29
1961,4,3,0.02,34,28
1961,4,4,0.01,35,30
1961,4,5,0,40,26
1961,4,6,0.3,45,30
1961,4,7,0.03,41,31
1961,4,8,0.19,42,28
1961,4,9,0,35,18
1961,4,10,0.51,49,30
1961,4,11,0.4,35,32
1961,4,12,0,48,26
1961,4,13,0.61,49,32
1961,4,14,0.87,35,32
1961,4,15,0.05,46,30
1961,4,16,0,63,39
1961,4,17,0.4,47,31
1961,4,18,0.13,48,32
1961,4,19,0.04,40,32
1961,4,20,0,46,23
1961,4,21,0,59,36
1961,4,22,0.03,65,48
1961,4,23,0.36,67,39
1961,4,24,0.19,67,45
1961,4,25,1.3,60,46
1961,4,26,0.25,58,43
1961,4,27,0.03,51,34
1961,4,28,0,60,43
1961,4,29,0.26,60,36
1961,4,30,0.01,50,32
1961,5,1,0,52,33
1961,5,2,0.35,57,35
1961,5,3,0.02,50,34
1961,5,4,0,51,36
1961,5,5,0,55,30
1961,5,6,0,59,30
1961,5,7,0.63,63,46
1961,5,8,0,76,46
1961,5,9,0.07,73,55
1961,5,10,1.16,78,43
1961,5,11,0,53,32
1961,5,12,0.01,70,41
1961,5,13,0,0.01,0
1961,5,14,0,79,56
1961,5,15,0,83,61
1961,5,16,0.43,78,58
1961,5,17,0,68,38
1961,5,18,0,58,40
1961,5,19,0.25,64,46
1961,5,20,0,52,44
1961,5,21,0,65,44
1961,5,22,0.65,65,42
1961,5,23,0.03,53,38
1961,5,24,0,61,42
1961,5,25,0,73,50
1961,5,26,0.32,78,41
1961,5,27,0.18,42,38
1961,5,28,0,53,37
1961,5,29,0,74,53
1961,5,30,0.07,62,36
1961,5,31,0,59,34
1961,6,1,0.05,74,51
1961,6,2,0.49,76,55
1961,6,3,0,82,56
1961,6,4,0,63,40
1961,6,5,0,76,50
1961,6,6,0,84,52
1961,6,7,0,72,40
1961,6,8,0.12,80,51
1961,6,9,0.45,78,60
1961,6,10,0.63,74,62
1961,6,11,0.15,80,60
1961,6,12,1.08,78,58
1961,6,13,0,88,64
1961,6,14,0.5,88,56
1961,6,15,0.03,56,42
1961,6,16,0,62,37
1961,6,17,0,69,42
1961,6,18,0,75,46
1961,6,19,0,78,49
1961,6,20,0,79,58
1961,6,21,0.29,69,54
1961,6,22,1.57,67,53
1961,6,23,0,74,52
1961,6,24,0.02,79,53
1961,6,25,0,71,52
1961,6,26,0.22,69,49
1961,6,27,0,72,49
1961,6,28,0,77,50
1961,6,29,0,80,61
1961,6,30,0.01,87,65
1961,7,1,0,80,54
1961,7,2,0,80,60
1961,7,3,0.51,85,63
1961,7,4,0.04,79,53
1961,7,5,0,66,42
1961,7,6,0,72,43
1961,7,7,0,76,49
1961,7,8,0.64,76,54
1961,7,9,0,69,47
1961,7,10,0,72,45
1961,7,11,0,75,52
1961,7,12,0.12,73,55
1961,7,13,0,84,63
1961,7,14,0.05,76,65
1961,7,15,0,80,64
1961,7,16,0.19,71,65
1961,7,17,0.07,76,61
1961,7,18,0.15,80,56
1961,7,19,0.02,78,56
1961,7,20,0.05,79,64
1961,7,21,0,85,64
1961,7,22,0,87,60
1961,7,23,0,85,65
1961,7,24,0,89,70
1961,7,25,0.81,85,67
1961,7,26,0.36,85,61
1961,7,27,0,80,54
1961,7,28,0,82,56
1961,7,29,0,85,62
1961,7,30,1.17,81,61
1961,7,31,0.06,84,62
1961,8,1,0.03,78,53
1961,8,2,0.08,76,55
1961,8,3,1.65,65,59
1961,8,4,0,79,53
1961,8,5,0,81,58
1961,8,6,0,82,64
1961,8,7,0,76,60
1961,8,8,0,76,53
1961,8,9,0,82,58
1961,8,10,0.02,84,64
1961,8,11,0,82,66
1961,8,12,0.11,83,64
1961,8,13,0.04,80,50
1961,8,14,0,66,43
1961,8,15,0,72,53
1961,8,16,0.01,85,62
1961,8,17,0,73,41
1961,8,18,0,74,45
1961,8,19,0,81,54
1961,8,20,0,84,57
1961,8,21,0.08,78,59
1961,8,22,0.45,66,59
1961,8,23,0.02,76,59
1961,8,24,0,79,61
1961,8,25,0,80,68
1961,8,26,1.5,76,65
1961,8,27,0.26,80,64
1961,8,28,0,76,59
1961,8,29,0,80,61
1961,8,30,0.03,78,54
1961,8,31,0,82,57
1961,9,1,0,87,64
1961,9,2,0.02,88,71
1961,9,3,0.02,88,68
1961,9,4,0.18,84,64
1961,9,5,0,88,65
1961,9,6,0,84,56
1961,9,7,0,86,59
1961,9,8,1.25,83,57
1961,9,9,0,80,55
1961,9,10,0,84,56
1961,9,11,0,85,59
1961,9,12,0.18,87,65
1961,9,13,0.01,85,66
1961,9,14,0,87,68
1961,9,15,1.18,83,52
1961,9,16,0,61,41
1961,9,17,0,66,38
1961,9,18,0,68,38
1961,9,19,0,71,42
1961,9,20,0,77,45
1961,9,21,0,76,61
1961,9,22,0,78,53
1961,9,23,0,84,57
1961,9,24,0,88,60
1961,9,25,0,87,60
1961,9,26,0,84,60
1961,9,27,0,66,44
1961,9,28,0,69,45
1961,9,29,0,65,39
1961,9,30,0,58,38
1961,10,1,0,72,47
1961,10,2,0,71,52
1961,10,3,0.86,56,47
1961,10,4,0.74,50,40
1961,10,5,0.06,46,30
1961,10,6,0,66,36
1961,10,7,0,74,45
1961,10,8,0,77,46
1961,10,9,0,71,46
1961,10,10,0,74,44
1961,10,11,0,79,48
1961,10,12,0,78,56
1961,10,13,0,76,45
1961,10,14,0.19,78,46
1961,10,15,0.22,48,34
1961,10,16,0.18,43,35
1961,10,17,0.01,50,32
1961,10,18,0,69,36
1961,10,19,0,76,42
1961,10,20,0,76,42
1961,10,21,0,64,42
1961,10,22,0,56,36
1961,10,23,0,56,26
1961,10,24,0,59,29
1961,10,25,0,61,37
1961,10,26,0.12,71,41
1961,10,27,0.07,49,39
1961,10,28,0,48,27
1961,10,29,0,56,34
1961,10,30,0,70,52
1961,10,31,0.1,65,48
1961,11,1,0,60,41
1961,11,2,0,46,24
1961,11,3,0,57,36
1961,11,4,0.18,70,50
1961,11,5,0.23,52,42
1961,11,6,0.1,61,45
1961,11,7,0.05,50,41
1961,11,8,0,48,31
1961,11,9,0.03,42,30
1961,11,10,0.33,34,25
1961,11,11,0.02,30,15
1961,11,12,0,46,23
1961,11,13,0,54,40
1961,11,14,0.19,64,48
1961,11,15,0.05,57,37
1961,11,16,0,50,27
1961,11,17,0.21,52,37
1961,11,18,0,47,30
1961,11,19,0.01,35,26
1961,11,20,0.03,37,25
1961,11,21,0.08,33,29
1961,11,22,0.01,34,32
1961,11,23,0,40,33
1961,11,24,0.55,46,37
1961,11,25,0.1,44,34
1961,11,26,0,45,27
1961,11,27,0.02,57,38
1961,11,28,0.08,42,22
1961,11,29,0.02,26,22
1961,11,30,0,34,23
1961,12,1,0.03,34,31
1961,12,2,0,46,34
1961,12,3,0,48,35
1961,12,4,0,43,32
1961,12,5,0.14,51,37
1961,12,6,0,44,29
1961,12,7,0,42,29
1961,12,8,0.01,38,26
1961,12,9,0.01,32,23
1961,12,10,0.01,30,24
1961,12,11,0,40,30
1961,12,12,0.03,36,30
1961,12,13,0.01,45,27
1961,12,14,0,30,18
1961,12,15,0,31,13
1961,12,16,0.01,16,0
1961,12,17,0.24,27,0
1961,12,18,0.01,36,26
1961,12,19,0.23,39,33
1961,12,20,0.06,38,31
1961,12,21,0.03,35,27
1961,12,22,0.11,32,21
1961,12,23,0,27,20
1961,12,24,0,28,20
1961,12,25,0.03,24,18
1961,12,26,0,30,21
1961,12,27,0,34,28
1961,12,28,0.11,42,22
1961,12,29,0.1,25,5
1961,12,30,0,20,8
1961,12,31,0,24,10
1962,1,1,0,28,19
1962,1,2,0,28,0
1962,1,3,0,26,6
1962,1,4,0,40,22
1962,1,5,0,23,13
1962,1,6,0.17,38,22
1962,1,7,0.45,51,32
1962,1,8,0,40,34
1962,1,9,0.03,38,20
1962,1,10,0,24,4
1962,1,11,0,18,5
1962,1,12,0,22,6
1962,1,13,0,27,8
1962,1,14,0,29,18
1962,1,15,0,44,24
1962,1,16,0.87,47,24
1962,1,17,0,31,19
1962,1,18,0,24,5
1962,1,19,0,22,2
1962,1,20,0.04,24,4
1962,1,21,0,27,10
1962,1,22,0.1,37,16
1962,1,23,0.03,51,21
1962,1,24,0,27,13
1962,1,25,0,40,20
1962,1,26,0,42,21
1962,1,27,0.14,43,28
1962,1,28,0.02,30,10
1962,1,29,0,22,7
1962,1,30,0.01,31,8
1962,1,31,0.02,31,0
1962,2,1,0.01,17,3
1962,2,2,0,11,-2
1962,2,3,0.03,29,10
1962,2,4,0,38,26
1962,2,5,0,45,33
1962,2,6,0.19,49,9
1962,2,7,0,17,2
1962,2,8,0,18,5
1962,2,9,0,30,15
1962,2,10,0.2,30,1
1962,2,11,0,12,-17
1962,2,12,0,20,-16
1962,2,13,0,31,-2
1962,2,14,0.07,33,0
1962,2,15,0.04,32,11
1962,2,16,0,35,10
1962,2,17,0.03,31,25
1962,2,18,0.01,33,10
1962,2,19,0,25,11
1962,2,20,0.11,31,22
1962,2,21,0,28,12
1962,2,22,0.01,35,19
1962,2,23,0,44,25
1962,2,24,0.89,32,24
1962,2,25,0.04,26,10
1962,2,26,0,33,12
1962,2,27,0.19,41,33
1962,2,28,0.09,39,31
1962,3,1,0.01,40,9
1962,3,2,0,13,0
1962,3,3,0,15,-3
1962,3,4,0,18,3
1962,3,5,0,22,8
1962,3,6,0,36,21
1962,3,7,0,33,20
1962,3,8,0,38,15
1962,3,9,0,40,20
1962,3,10,0.01,36,26
1962,3,11,0,42,22
1962,3,12,0.05,46,32
1962,3,13,0.51,43,32
1962,3,14,0.16,42,30
1962,3,15,0.03,38,30
1962,3,16,0,38,30
1962,3,17,0.06,34,28
1962,3,18,0,38,25
1962,3,19,0,41,22
1962,3,20,0,46,29
1962,3,21,0,42,36
1962,3,22,0.12,41,33
1962,3,23,0,44,29
1962,3,24,0,42,19
1962,3,25,0,45,27
1962,3,26,0,46,23
1962,3,27,0,50,27
1962,3,28,0,53,24
1962,3,29,0,59,36
1962,3,30,0,74,52
1962,3,31,0.39,73,38
1962,4,1,0.92,39,30
1962,4,2,0.34,32,26
1962,4,3,0,37,21
1962,4,4,0,39,20
1962,4,5,0,48,25
1962,4,6,0,58,35
1962,4,7,0.28,60,47
1962,4,8,0.2,58,33
1962,4,9,0,50,29
1962,4,10,0.1,52,31
1962,4,11,0,56,28
1962,4,12,0,52,34
1962,4,13,0.33,52,33
1962,4,14,0.23,36,33
1962,4,15,0,44,29
1962,4,16,0.14,40,26
1962,4,17,0,36,27
1962,4,18,0,43,31
1962,4,19,0.3,46,32
1962,4,20,0,50,26
1962,4,21,0,56,26
1962,4,22,0,65,43
1962,4,23,0.15,84,44
1962,4,24,0.01,49,34
1962,4,25,0,64,35
1962,4,26,0,74,44
1962,4,27,0,86,46
1962,4,28,0.01,87,62
1962,4,29,0.01,86,60
1962,4,30,0.23,80,49
1962,5,1,0,75,53
1962,5,2,0.24,65,48
1962,5,3,0.13,58,44
1962,5,4,0.01,59,43
1962,5,5,0,65,35
1962,5,6,0,72,44
1962,5,7,0.03,66,40
1962,5,8,0.03,52,35
1962,5,9,0.12,42,31
1962,5,10,0,54,26
1962,5,11,0,60,35
1962,5,12,0,67,32
1962,5,13,0,67,43
1962,5,14,0,65,50
1962,5,15,0,87,54
1962,5,16,0,87,58
1962,5,17,0,89,58
1962,5,18,0,88,56
1962,5,19,0,89,57
1962,5,20,0,87,53
1962,5,21,0.07,87,58
1962,5,22,0,67,37
1962,5,23,0,73,40
1962,5,24,0.33,80,55
1962,5,25,0,78,58
1962,5,26,0,70,48
1962,5,27,0,69,36
1962,5,28,0,68,42
1962,5,29,0,71,51
1962,5,30,0,78,58
1962,5,31,0,83,65
1962,6,1,0,81,57
1962,6,2,0,82,53
1962,6,3,0,65,36
1962,6,4,0,74,43
1962,6,5,0.22,77,56
1962,6,6,0.87,67,55
1962,6,7,0,73,44
1962,6,8,0,75,42
1962,6,9,0,75,42
1962,6,10,0,83,61
1962,6,11,0.08,80,67
1962,6,12,0.79,82,53
1962,6,13,0.14,63,53
1962,6,14,0.02,64,54
1962,6,15,0,69,50
1962,6,16,0,78,49
1962,6,17,0,82,52
1962,6,18,0,87,60
1962,6,19,0,85,66
1962,6,20,0,81,58
1962,6,21,0,65,56
1962,6,22,0,78,52
1962,6,23,0,79,63
1962,6,24,0.14,82,65
1962,6,25,0,84,64
1962,6,26,0,81,54
1962,6,27,0,78,45
1962,6,28,0,79,45
1962,6,29,0,85,56
1962,6,30,0,84,62
1962,7,1,0,88,62
1962,7,2,0,77,42
1962,7,3,0,80,44
1962,7,4,0,84,44
1962,7,5,0,83,44
1962,7,6,0,83,43
1962,7,7,0,85,51
1962,7,8,0,90,55
1962,7,9,0.1,94,66
1962,7,10,0,76,52
1962,7,11,0,80,48
1962,7,12,0,85,56
1962,7,13,0.06,80,58
1962,7,14,0,81,55
1962,7,15,0,81,51
1962,7,16,0,80,48
1962,7,17,0,83,54
1962,7,18,0.31,73,59
1962,7,19,0,78,50
1962,7,20,0,82,51
1962,7,21,0.01,85,63
1962,7,22,0.07,80,53
1962,7,23,0,84,53
1962,7,24,0.38,74,55
1962,7,25,0,74,47
1962,7,26,0.02,82,56
1962,7,27,0,72,52
1962,7,28,0,76,49
1962,7,29,0,82,56
1962,7,30,0.08,75,60
1962,7,31,0.15,83,63
1962,8,1,0.12,82,52
1962,8,2,0,79,48
1962,8,3,0,79,48
1962,8,4,0,87,60
1962,8,5,0.03,80,64
1962,8,6,0.52,86,64
1962,8,7,0.07,90,69
1962,8,8,0.15,79,62
1962,8,9,0,78,54
1962,8,10,0.85,69,54
1962,8,11,0,62,55
1962,8,12,0,73,46
1962,8,13,0,78,53
1962,8,14,0.38,73,59
1962,8,15,0,66,50
1962,8,16,0,76,54
1962,8,17,0,82,57
1962,8,18,0,76,40
1962,8,19,0,72,42
1962,8,20,0,81,51
1962,8,21,0.11,93,66
1962,8,22,0,80,54
1962,8,23,0,75,44
1962,8,24,0,78,54
1962,8,25,0,81,55
1962,8,26,0,84,60
1962,8,27,0,85,64
1962,8,28,1.59,77,61
1962,8,29,0,78,61
1962,8,30,0,80,55
1962,8,31,0,86,57
1962,9,1,0,91,62
1962,9,2,0.03,80,60
1962,9,3,0,74,46
1962,9,4,0,77,50
1962,9,5,0.15,70,56
1962,9,6,0.6,65,45
1962,9,7,0,61,35
1962,9,8,0,69,39
1962,9,9,0,76,47
1962,9,10,0,73,58
1962,9,11,0.59,84,57
1962,9,12,0,63,59
1962,9,13,0,74,50
1962,9,14,0,85,54
1962,9,15,0.02,72,40
1962,9,16,0,77,39
1962,9,17,0,70,44
1962,9,18,0.07,64,48
1962,9,19,0.04,62,43
1962,9,20,0.28,59,42
1962,9,21,0.09,50,40
1962,9,22,0,54,34
1962,9,23,0,56,39
1962,9,24,0,66,36
