"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-13","0.03",,"86","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-14","0.00",,"86","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-15","0.24",,"84","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-16","0.00",,"82","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-17","0.00",,"86","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-18","0.00",,"86","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-19","0.02",,"85","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-20","0.00",,"84","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-21","0.12",,"86","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-22","0.00",,"86","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-23","0.04",,"86","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-24","0.00",,"86","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-25","0.00",,"90","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-26","0.00",,"87","64"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-27","0.55",,"83","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-28","0.00",,"85","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-29","0.00",,"89","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-30","0.00",,"83","63"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-08-31","0.00",,"73","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-01","0.00",,"74","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-02","0.00",,"83","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-03","0.00",,"90","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-04","0.06",,"90","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-05","0.00",,"78","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-06","0.13",,"85","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-07","0.02",,"84","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-08","0.15",,"81","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-09","0.00",,"84","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-10","0.07",,"72","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-11","0.00",,"84","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-12","0.00",,"87","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-13","0.00",,"82","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-14","0.00",,"77","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-15","0.00",,"80","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-16","0.00",,"80","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-17","0.00",,"80","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-18","0.00",,"82","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-19","0.06",,"83","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-20","0.00",,"82","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-21","0.00",,"84","65"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-22","0.00",,"83","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-23","0.00",,"87","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-24","0.00",,"82","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-25","0.30",,"71","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-26","0.00",,"78","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-27","0.00",,"69","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-28","0.00",,"76","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-29","0.00",,"82","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-09-30","0.00",,"82","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-01","0.00",,"83","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-02","0.00",,"84","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-03","0.13",,"85","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-04","0.00",,"78","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-05","0.00",,"82","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-06","0.00",,"79","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-07","0.00",,"68","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-08","0.00",,"75","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-09","0.00",,"80","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-10","0.00",,"74","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-11","0.00",,"74","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-12","0.00",,"81","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-13","0.00",,"76","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-14","0.00",,"80","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-15","0.00",,"63","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-16","0.00",,"62","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-17","0.00",,"73","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-18","0.00",,"74","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-19","0.00",,"75","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-20","0.00",,"75","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-21","0.00",,"74","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-22","0.00",,"75","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-23","0.00",,"76","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-24","0.00",,"72","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-25","0.00",,"70","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-26","0.00",,"71","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-27","0.00",,"66","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-28","0.00",,"77","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-29","0.05",,"60","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-30","0.00",,"50","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-10-31","0.00",,"62","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-01","0.00",,"64","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-02","0.00",,"70","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-03","0.00",,"47","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-04","0.00",,"60","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-05","0.00",,"58","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-06","0.00",,"55","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-07","0.00",,"57","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-08","0.00",,"60","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-09","0.00",,"63","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-10","0.00",,"70","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-11","0.00",,"70","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-12","0.00",,"70","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-13","0.00",,"68","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-14","0.00",,"70","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-15","0.00",,"68","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-16","0.00",,"68","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-17","0.00",,"67","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-18","0.00",,"65","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-19","0.00",,"63","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-20","0.00",,"62","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-21","0.00",,"57","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-22","0.00",,"57","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-23","0.00",,"54","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-24","0.00",,"54","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-25","0.00",,"62","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-26","0.00",,"61","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-27","0.11",,"40","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-28","0.00",,"41","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-29","0.04",,"44","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-11-30","0.00",,"47","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-01","0.00",,"51","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-02","0.00",,"46","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-03","0.00",,"49","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-04","0.00",,"51","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-05","0.00",,"54","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-06","0.00",,"55","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-07","0.00",,"48","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-08","0.00",,"49","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-09","0.00",,"39","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-10","0.00",,"43","17"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-11","0.00",,"51","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-12","0.00",,"54","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-13","0.00",,"35","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-14","0.00",,"27","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-15","0.01",,"30","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-16","0.14",,"30","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-17","0.00",,"33","17"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-18","0.10",,"27","11"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-19","0.00",,"45","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-20","0.27",,"45","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-21","0.00",,"27","15"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-22","0.00",,"30","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-23","0.00",,"41","12"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-24","0.00",,"44","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-25","0.00",,"42","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-26","0.00",,"45","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-27","0.00",,"45","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-28","0.00",,"46","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-29","0.04",,"40","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-30","0.00",,"41","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1967-12-31","0.00",,"36","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-01","0.00",,"41","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-02","0.00",,"47","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-03","0.00",,"47","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-04","0.00",,"41","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-05","0.00",,"43","17"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-06","0.00",,"44","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-07","0.00",,"32","17"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-08","0.01",,"40","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-09","0.00",,"43","15"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-10","0.00",,"38","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-11","0.00",,"53","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-12","0.00",,"40","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-13","0.00",,"48","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-14","0.00",,"50","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-15","0.00",,"53","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-16","0.00",,"53","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-17","0.00",,"54","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-18","0.00",,"45","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-19","0.00",,"46","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-20","0.00",,"52","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-21","0.00",,"51","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-22","0.00",,"54","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-23","0.00",,"53","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-24","0.00",,"55","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-25","0.00",,"57","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-26","0.00",,"50","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-27","0.00",,"57","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-28","0.00",,"61","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-29","0.00",,"58","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-30","0.00",,"55","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-01-31","0.00",,"58","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-01","0.00",,"49","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-02","0.00",,"49","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-03","0.00",,"56","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-04","0.00",,"53","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-05","0.00",,"55","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-06","0.00",,"59","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-07","0.00",,"54","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-08","0.00",,"60","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-09","0.00",,"58","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-10","0.00",,"55","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-11","0.00",,"57","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-12","0.34",,"42","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-13","0.20",,"32","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-14","0.00",,"36","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-15","0.00",,"43","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-16","0.00",,"52","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-17","0.00",,"58","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-18","0.00",,"60","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-19","0.00",,"62","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-20","0.00",,"67","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-21","0.04",,"62","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-22","0.00",,"57","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-23","0.00",,"62","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-24","0.00",,"68","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-25","0.00",,"68","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-26","0.00",,"64","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-27","0.24",,"62","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-28","0.16",,"44","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-02-29","0.00",,"51","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-01","0.00",,"56","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-02","0.00",,"60","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-03","0.00",,"50","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-04","0.00",,"59","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-05","0.00",,"62","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-06","0.00",,"65","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-07","0.23",,"55","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-08","0.01",,"59","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-09","0.02",,"56","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-10","0.75",,"43","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-11","0.00",,"45","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-12","0.00",,"52","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-13","0.00",,"58","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-14","0.00",,"62","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-15","0.00",,"60","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-16","0.00",,"60","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-17","0.00",,"62","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-18","0.00",,"56","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-19","0.22",,"56","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-20","0.21",,"36","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-21","0.04",,"39","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-22","0.00",,"57","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-23","0.00",,"66","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-24","0.00",,"69","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-25","0.00",,"71","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-26","0.00",,"72","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-27","0.00",,"70","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-28","0.00",,"75","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-29","0.00",,"76","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-30","0.00",,"75","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-03-31","0.00",,"68","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-01","0.20",,"60","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-02","0.01",,"64","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-03","0.00",,"55","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-04","0.00",,"62","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-05","0.00",,"70","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-06","0.00",,"73","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-07","0.00",,"63","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-08","0.00",,"63","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-09","0.00",,"66","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-10","0.00",,"71","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-11","0.10",,"68","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-12","0.00",,"71","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-13","0.00",,"73","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-14","0.00",,"73","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-15","0.00",,"77","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-16","0.00",,"74","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-17","0.00",,"73","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-18","0.00",,"71","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-19","0.00",,"62","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-20","0.00",,"71","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","1968-04-21","0.00",,"64","42"
