STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/19/58,0,,92,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/20/58,0,,95,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/21/58,0,,94,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/22/58,0,,95,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/23/58,0,,97,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/24/58,0,,88,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/25/58,0,,90,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/26/58,0.06,,88,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/27/58,0,,92,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/28/58,0,,91,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/29/58,0,,85,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/30/58,0,,92,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/31/58,0,,95,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/1/58,0,,94,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/2/58,0.05,,95,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/3/58,0.01,,97,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/4/58,0.06,,97,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/5/58,0.14,,92,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/6/58,0,,91,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/7/58,0,,93,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/8/58,0,,94,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/9/58,0,,97,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/10/58,0.3,,97,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/11/58,0.26,,92,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/12/58,0.15,,93,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/13/58,0,,94,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/14/58,0,,95,69
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/15/58,0,,96,72
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/16/58,0.02,,97,69
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/17/58,0.35,,92,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/18/58,0,,92,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/19/58,0,,91,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/20/58,0.24,,94,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/21/58,0.02,,74,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/22/58,0.01,,83,60
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/23/58,0,,88,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/24/58,0,,86,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/25/58,0,,88,57
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/26/58,0,,92,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/27/58,0,,93,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/28/58,0,,94,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/29/58,0.13,,94,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/30/58,0,,95,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/31/58,0,,95,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/1/58,0,,94,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/2/58,0,,95,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/3/58,0,,92,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/4/58,0,,89,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/5/58,0.04,,89,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/6/58,0.03,,83,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/7/58,0.07,,78,60
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/8/58,0,,84,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/9/58,0,,90,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/10/58,0.77,,86,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/11/58,0,,80,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/12/58,0,,82,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/13/58,0.04,,75,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/14/58,0,,78,59
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/15/58,0,,81,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/16/58,0,,78,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/17/58,0,,80,49
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/18/58,0.18,,84,59
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/19/58,0,,83,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/20/58,0,,88,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/21/58,0,,88,54
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/22/58,0,,79,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/23/58,0,,82,60
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/24/58,0,,78,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/25/58,0,,72,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/26/58,0,,69,56
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/27/58,0.21,,60,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/28/58,0,,66,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/29/58,0,,72,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9/30/58,0,,63,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/1/58,0,,61,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/2/58,0,,61,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/3/58,0,,75,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/4/58,0,,74,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/5/58,0.62,,73,56
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/6/58,0.28,,71,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/7/58,0,,81,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/8/58,0,,82,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/9/58,0,,82,54
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/10/58,0,,73,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/11/58,0,,76,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/12/58,0,,73,49
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/13/58,0,,76,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/14/58,0,,71,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/15/58,0,,80,49
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/16/58,0,,80,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/17/58,0,,76,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/18/58,0,,75,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/19/58,0,,77,48
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/20/58,0,,77,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/21/58,0,,61,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/22/58,0,,66,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/23/58,0,,70,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/24/58,0,,72,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/25/58,0.07,,57,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/26/58,0,,60,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/27/58,0.37,,60,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/28/58,0.38,,47,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/29/58,0,,45,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/30/58,0,,43,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10/31/58,0,,52,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/1/58,0,,59,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/2/58,0,,62,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/3/58,0,,63,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/4/58,0,,68,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/5/58,0,,64,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/6/58,0,,66,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/7/58,0,,71,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/8/58,0,,72,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/9/58,0,,72,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/10/58,0,,69,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/11/58,0,,65,42
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/12/58,0,,67,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/13/58,0,,65,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/14/58,0,,63,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/15/58,0,,64,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/16/58,0.32,,46,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/17/58,0.02,,34,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/18/58,0,,41,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/19/58,0,,50,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/20/58,0,,52,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/21/58,0,,55,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/22/58,0,,59,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/23/58,0,,62,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/24/58,0,,61,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/25/58,0,,60,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/26/58,0,,49,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/27/58,0.03,,50,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/28/58,0,,44,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/29/58,0,,50,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/30/58,0,,55,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/1/58,0,,57,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/2/58,0,,58,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/3/58,0,,61,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/4/58,0,,72,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/5/58,0,,68,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/6/58,0,,63,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/7/58,0,,64,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/8/58,0,,64,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/9/58,0,,63,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/10/58,0,,59,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/11/58,0,,62,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/12/58,0,,65,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/13/58,0,,49,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/14/58,0,,49,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/15/58,0,,53,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/16/58,0,,55,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/17/58,0,,59,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/18/58,0,,58,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/19/58,0,,60,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/20/58,0,,54,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/21/58,0,,57,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/22/58,0,,51,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/23/58,0,,56,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/24/58,0,,54,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/25/58,0,,52,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/26/58,0,,50,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/27/58,0,,50,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/28/58,0.54,,54,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/29/58,0.81,,32,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/30/58,0,,21,8
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/31/58,0,,22,3
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/1/59,0,,29,3
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/2/59,0,,41,9
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/3/59,0.04,,34,14
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/4/59,0,,28,6
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/5/59,0,,31,5
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/6/59,0,,35,12
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/7/59,0,,42,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/8/59,0,,36,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/9/59,0,,40,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/10/59,0,,40,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/11/59,0,,45,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/12/59,0,,45,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/13/59,0,,49,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/14/59,0.05,,51,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/15/59,0,,43,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/16/59,0,,43,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/17/59,0,,52,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/18/59,0,,53,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/19/59,0,,61,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/20/59,0.08,,47,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/21/59,0,,34,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/22/59,0,,38,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/23/59,0,,49,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/24/59,0,,54,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/25/59,0,,61,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/26/59,0,,58,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/27/59,0,,51,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/28/59,0,,58,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/29/59,0,,52,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/30/59,0,,57,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/31/59,0,,50,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/1/59,0,,32,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/2/59,0.03,,29,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/3/59,0.01,,39,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/4/59,0,,52,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/5/59,0,,52,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/6/59,0,,54,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/7/59,0,,52,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/8/59,0,,57,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/9/59,0,,49,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/10/59,0,,45,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/11/59,0,,51,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/12/59,0,,57,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/13/59,0,,46,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/14/59,0,,50,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/15/59,0,,55,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/16/59,0,,53,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/17/59,0,,63,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/18/59,0,,55,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/19/59,0,,56,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/20/59,0,,56,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/21/59,0,,45,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/22/59,0,,51,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/23/59,0,,54,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/24/59,0,,51,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/25/59,0,,52,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/26/59,0,,58,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/27/59,0,,57,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/28/59,0,,62,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/1/59,0,,66,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/2/59,0,,65,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/3/59,0,,66,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/4/59,0.13,,50,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/5/59,0.25,,37,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/6/59,0,,45,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/7/59,0,,53,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/8/59,0,,59,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/9/59,0,,65,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/10/59,0,,63,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/11/59,0,,50,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/12/59,0,,61,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/13/59,0,,71,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/14/59,0,,52,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/15/59,0,,50,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/16/59,0,,54,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/17/59,0,,59,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/18/59,0,,66,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/19/59,0,,66,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/20/59,0,,56,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/21/59,0,,56,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/22/59,0,,63,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/23/59,0,,71,42
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/24/59,0.02,,66,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/25/59,0.01,,51,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/26/59,0,,62,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/27/59,0.01,,57,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/28/59,0,,65,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/29/59,0,,69,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/30/59,0,,71,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/31/59,0,,62,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/1/59,0,,70,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/2/59,0,,79,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/3/59,0,,76,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/4/59,0,,79,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/5/59,0,,80,51
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/6/59,0,,80,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/7/59,0.16,,59,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/8/59,0.22,,54,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/9/59,0,,63,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/10/59,0,,60,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/11/59,0,,66,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/12/59,0,,56,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/13/59,0,,63,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/14/59,0,,67,42
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/15/59,0,,68,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/16/59,0,,70,51
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/17/59,0.01,,67,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/18/59,0,,70,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/19/59,0,,67,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/20/59,0.04,,56,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/21/59,0,,62,33
